trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'e': 0.9900498337491681, 'a': 0.4}",25,0,-161.03014408705593,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 3}",0
2,False,"{'e': 0.9801986733067553, 'a': 0.4}",20,0,-51.281928834470165,"{0: 10, 1: 7, 2: 3, 3: 0, 4: 0}",1
3,False,"{'e': 0.9704455335485082, 'a': 0.4}",30,0,-244.1660796358664,"{0: 14, 1: 4, 2: 8, 3: 0, 4: 4}",0
4,False,"{'e': 0.9607894391523232, 'a': 0.4}",20,0,-138.3638851554795,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
5,False,"{'e': 0.951229424500714, 'a': 0.4}",20,8,-37.071629501154895,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 1}",1
6,False,"{'e': 0.9417645335842487, 'a': 0.4}",25,0,-64.11889326017265,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
7,False,"{'e': 0.9323938199059483, 'a': 0.4}",20,0,-110.0335009406579,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",1
8,False,"{'e': 0.9231163463866358, 'a': 0.4}",30,0,-180.65809363127553,"{0: 14, 1: 3, 2: 10, 3: 2, 4: 1}",0
9,False,"{'e': 0.9139311852712282, 'a': 0.4}",20,0,-139.0306050497522,"{0: 8, 1: 2, 2: 8, 3: 1, 4: 1}",0
10,False,"{'e': 0.9048374180359595, 'a': 0.4}",25,0,-201.66479162687472,"{0: 13, 1: 2, 2: 6, 3: 1, 4: 3}",0
11,False,"{'e': 0.8958341352965282, 'a': 0.4}",25,0,-139.3357502042315,"{0: 16, 1: 5, 2: 1, 3: 0, 4: 3}",0
12,False,"{'e': 0.8869204367171575, 'a': 0.4}",25,0,-169.52637605683663,"{0: 11, 1: 4, 2: 8, 3: 0, 4: 2}",0
13,False,"{'e': 0.8780954309205613, 'a': 0.4}",20,0,-56.2088810336881,"{0: 11, 1: 5, 2: 4, 3: 0, 4: 0}",0
14,False,"{'e': 0.8693582353988059, 'a': 0.4}",25,0,-170.85463558082967,"{0: 11, 1: 4, 2: 8, 3: 0, 4: 2}",0
15,False,"{'e': 0.8607079764250578, 'a': 0.4}",20,0,-10.523529292473919,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
16,False,"{'e': 0.8521437889662113, 'a': 0.4}",25,14,-6.834881754846071,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
17,False,"{'e': 0.8436648165963837, 'a': 0.4}",20,0,-100.3208906849393,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
18,False,"{'e': 0.835270211411272, 'a': 0.4}",20,0,-54.01324239067267,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
19,False,"{'e': 0.8269591339433623, 'a': 0.4}",30,0,-231.07779381042369,"{0: 16, 1: 3, 2: 6, 3: 1, 4: 4}",0
20,False,"{'e': 0.8187307530779818, 'a': 0.4}",20,0,-136.64955287204512,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",1
21,False,"{'e': 0.8105842459701871, 'a': 0.4}",25,0,-157.70604692036898,"{0: 13, 1: 4, 2: 5, 3: 1, 4: 2}",0
22,False,"{'e': 0.8025187979624785, 'a': 0.4}",25,0,-100.85111663277839,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
23,False,"{'e': 0.794533602503334, 'a': 0.4}",25,0,-159.20423155361016,"{0: 16, 1: 0, 2: 4, 3: 3, 4: 2}",0
24,False,"{'e': 0.7866278610665535, 'a': 0.4}",20,0,-95.2514451298178,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
25,False,"{'e': 0.7788007830714049, 'a': 0.4}",20,5,-78.84705256533755,"{0: 9, 1: 2, 2: 2, 3: 1, 4: 1}",1
26,False,"{'e': 0.7710515858035663, 'a': 0.4}",20,0,-85.02606545588904,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
27,False,"{'e': 0.7633794943368531, 'a': 0.4}",25,0,-206.93925353709787,"{0: 14, 1: 1, 2: 6, 3: 0, 4: 4}",0
28,False,"{'e': 0.7557837414557255, 'a': 0.4}",25,0,-55.53939727564321,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
29,False,"{'e': 0.7482635675785653, 'a': 0.4}",30,0,-122.47534959312691,"{0: 18, 1: 4, 2: 5, 3: 2, 4: 1}",0
30,False,"{'e': 0.7408182206817179, 'a': 0.4}",20,12,-19.482433395251206,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
31,False,"{'e': 0.7334469562242892, 'a': 0.4}",20,0,-250.2731547631559,"{0: 7, 1: 0, 2: 8, 3: 1, 4: 4}",0
32,False,"{'e': 0.7261490370736909, 'a': 0.4}",25,2,-71.20743853653687,"{0: 17, 1: 0, 2: 4, 3: 1, 4: 1}",1
33,False,"{'e': 0.7189237334319262, 'a': 0.4}",20,0,-82.90049663922095,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
34,False,"{'e': 0.7117703227626097, 'a': 0.4}",25,16,2.9357740460483903,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
35,False,"{'e': 0.7046880897187134, 'a': 0.4}",30,1,-222.88636032607045,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 5}",1
36,False,"{'e': 0.697676326071031, 'a': 0.4}",20,0,-55.92754334153579,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
37,False,"{'e': 0.6907343306373547, 'a': 0.4}",25,0,-107.17387601531813,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
38,False,"{'e': 0.6838614092123558, 'a': 0.4}",20,0,-48.190414423880085,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
39,False,"{'e': 0.6770568744981647, 'a': 0.4}",25,0,-102.62425085347739,"{0: 20, 1: 0, 2: 1, 3: 2, 4: 2}",0
40,False,"{'e': 0.6703200460356393, 'a': 0.4}",20,4,-13.51324048890406,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
41,False,"{'e': 0.6636502501363194, 'a': 0.4}",20,0,-52.753356131014606,"{0: 11, 1: 5, 2: 4, 3: 0, 4: 0}",0
42,False,"{'e': 0.6570468198150567, 'a': 0.4}",25,0,-98.91729070341503,"{0: 13, 1: 4, 2: 6, 3: 2, 4: 0}",1
43,False,"{'e': 0.6505090947233165, 'a': 0.4}",20,6,-35.1369595048517,"{0: 9, 1: 2, 2: 2, 3: 1, 4: 0}",1
44,False,"{'e': 0.6440364210831414, 'a': 0.4}",20,0,-34.81466864005484,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
45,False,"{'e': 0.6376281516217733, 'a': 0.4}",20,6,-33.42730756355279,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
46,False,"{'e': 0.631283645506926, 'a': 0.4}",20,0,-54.35088829232513,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
47,False,"{'e': 0.6250022682827008, 'a': 0.4}",30,19,10.003231267326424,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
48,False,"{'e': 0.6187833918061408, 'a': 0.4}",20,0,-53.86052022396315,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
49,False,"{'e': 0.6126263941844161, 'a': 0.4}",20,0,-164.42477149399,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 3}",0
50,False,"{'e': 0.6065306597126334, 'a': 0.4}",30,0,-97.02297158555369,"{0: 19, 1: 5, 2: 5, 3: 0, 4: 1}",0
51,False,"{'e': 0.6004955788122659, 'a': 0.4}",25,12,-34.490166592095726,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 1}",1
52,False,"{'e': 0.5945205479701944, 'a': 0.4}",25,0,-115.1615772043817,"{0: 15, 1: 5, 2: 3, 3: 0, 4: 2}",0
53,False,"{'e': 0.5886049696783552, 'a': 0.4}",20,0,-65.4757998310886,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
54,False,"{'e': 0.5827482523739896, 'a': 0.4}",25,0,-198.82738540780295,"{0: 16, 1: 0, 2: 4, 3: 1, 4: 4}",0
55,False,"{'e': 0.5769498103804866, 'a': 0.4}",25,0,-140.7387691127432,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 3}",0
56,False,"{'e': 0.5712090638488149, 'a': 0.4}",20,0,-28.286788513789585,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
57,False,"{'e': 0.5655254386995371, 'a': 0.4}",30,3,-103.40236810776699,"{0: 19, 1: 0, 2: 5, 3: 2, 4: 1}",1
58,False,"{'e': 0.559898366565402, 'a': 0.4}",20,4,-13.44157367444191,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
59,False,"{'e': 0.5543272847345071, 'a': 0.4}",20,0,-105.74354499242096,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
60,False,"{'e': 0.5488116360940265, 'a': 0.4}",25,0,-101.91662867132803,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
61,False,"{'e': 0.5433508690744998, 'a': 0.4}",20,15,-33.69043675017684,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
62,False,"{'e': 0.5379444375946745, 'a': 0.4}",20,7,-22.06327308409499,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
63,False,"{'e': 0.5325918010068972, 'a': 0.4}",20,0,-20.348118371920883,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
64,False,"{'e': 0.5272924240430485, 'a': 0.4}",30,7,-34.10568037901882,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 1}",1
65,False,"{'e': 0.522045776761016, 'a': 0.4}",25,0,-27.75734652459277,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
66,False,"{'e': 0.5168513344916992, 'a': 0.4}",20,14,11.286226171137368,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,False,"{'e': 0.5117085777865424, 'a': 0.4}",20,9,-11.373852232393453,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
68,False,"{'e': 0.5066169923655895, 'a': 0.4}",20,0,-20.204302301224235,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
69,False,"{'e': 0.5015760690660555, 'a': 0.4}",20,3,0.4314829775144675,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
70,False,"{'e': 0.49658530379140947, 'a': 0.4}",20,0,3.0203121826558257,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
71,False,"{'e': 0.4916441974609651, 'a': 0.4}",25,0,-66.81593882221493,"{0: 17, 1: 5, 2: 1, 3: 1, 4: 1}",0
72,False,"{'e': 0.4867522559599717, 'a': 0.4}",20,10,-45.518233175973485,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
73,False,"{'e': 0.48190899009020244, 'a': 0.4}",20,5,-102.58582832344953,"{0: 11, 1: 0, 2: 0, 3: 2, 4: 2}",1
74,False,"{'e': 0.4771139155210344, 'a': 0.4}",20,7,-65.91624076639478,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
75,False,"{'e': 0.4723665527410147, 'a': 0.4}",20,6,-42.489127579547024,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
76,False,"{'e': 0.46766642700990924, 'a': 0.4}",20,4,-13.631417737080618,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
77,False,"{'e': 0.46301306831122807, 'a': 0.4}",25,0,-82.62069395921793,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
78,False,"{'e': 0.4584060113052235, 'a': 0.4}",30,6,-63.35146699109697,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 2}",1
79,False,"{'e': 0.45384479528235583, 'a': 0.4}",20,11,16.284699329950403,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,False,"{'e': 0.44932896411722156, 'a': 0.4}",25,9,-3.5346358160611953,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
81,False,"{'e': 0.4448580662229411, 'a': 0.4}",20,0,-69.27795000851287,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
82,False,"{'e': 0.44043165450599925, 'a': 0.4}",30,10,-131.30592677879463,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 3}",1
83,False,"{'e': 0.43604928632153556, 'a': 0.4}",20,6,18.618713749361667,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
84,False,"{'e': 0.43171052342907973, 'a': 0.4}",25,0,-133.5264172647371,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 3}",0
85,False,"{'e': 0.4274149319487267, 'a': 0.4}",25,0,-38.019376652169996,"{0: 19, 1: 4, 2: 0, 3: 2, 4: 0}",0
86,False,"{'e': 0.4231620823177488, 'a': 0.4}",20,12,-10.294174778874535,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
87,False,"{'e': 0.418951549247639, 'a': 0.4}",20,0,-8.420294697854137,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
88,False,"{'e': 0.4147829116815814, 'a': 0.4}",25,8,-21.713676649069914,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 0}",1
89,False,"{'e': 0.4106557527523455, 'a': 0.4}",20,0,-55.21127046531461,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
90,False,"{'e': 0.4065696597405991, 'a': 0.4}",30,0,-40.585210043891465,"{0: 25, 1: 2, 2: 1, 3: 1, 4: 1}",0
91,False,"{'e': 0.40252422403363597, 'a': 0.4}",20,0,-17.74223890854338,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
92,False,"{'e': 0.39851904108451414, 'a': 0.4}",25,0,-71.17679711478742,"{0: 18, 1: 1, 2: 3, 3: 3, 4: 0}",0
93,False,"{'e': 0.3945537103716011, 'a': 0.4}",20,0,-56.10613835925858,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
94,False,"{'e': 0.3906278353585211, 'a': 0.4}",25,0,-15.451181257102322,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
95,False,"{'e': 0.3867410234545012, 'a': 0.4}",20,13,5.479433284107736,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
96,False,"{'e': 0.38289288597511206, 'a': 0.4}",20,12,17.236772957088682,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,False,"{'e': 0.37908303810339883, 'a': 0.4}",20,5,24.890787982289698,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,False,"{'e': 0.37531109885139957, 'a': 0.4}",30,8,6.985139180030007,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 0}",1
99,False,"{'e': 0.3715766910220457, 'a': 0.4}",25,9,5.237463735464552,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
100,False,"{'e': 0.36787944117144233, 'a': 0.4}",25,3,10.396060349300791,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
101,False,"{'e': 0.3642189795715233, 'a': 0.4}",20,0,-17.16992473369921,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
102,False,"{'e': 0.3605949401730783, 'a': 0.4}",25,11,13.837109307870367,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
103,False,"{'e': 0.3570069605691474, 'a': 0.4}",20,0,-12.549425557320054,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
104,False,"{'e': 0.35345468195878016, 'a': 0.4}",25,6,-28.208549517118456,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
105,False,"{'e': 0.3499377491111553, 'a': 0.4}",25,7,-61.20210164673477,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 1}",1
106,False,"{'e': 0.3464558103300574, 'a': 0.4}",25,16,1.7470009914425175,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
107,False,"{'e': 0.34300851741870664, 'a': 0.4}",25,0,-81.64911535198327,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
108,False,"{'e': 0.3395955256449391, 'a': 0.4}",20,0,-127.51643650540443,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
109,False,"{'e': 0.3362164937067333, 'a': 0.4}",25,13,11.540061157212982,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
110,False,"{'e': 0.33287108369807955, 'a': 0.4}",30,0,-8.351953781310497,"{0: 26, 1: 2, 2: 1, 3: 1, 4: 0}",0
111,False,"{'e': 0.32955896107518906, 'a': 0.4}",25,5,-12.358779360825345,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
112,False,"{'e': 0.32627979462303947, 'a': 0.4}",25,0,-6.006242026654297,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
113,False,"{'e': 0.3230332564222529, 'a': 0.4}",20,0,-39.1172643972699,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
114,False,"{'e': 0.31981902181630384, 'a': 0.4}",25,6,-46.183038058257175,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
115,False,"{'e': 0.31663676937905316, 'a': 0.4}",30,24,10.993765616112967,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'e': 0.3134861808826053, 'a': 0.4}",20,10,15.800186171516621,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'e': 0.31036694126548503, 'a': 0.4}",20,0,-25.206753999944027,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
118,False,"{'e': 0.30727873860113125, 'a': 0.4}",20,8,6.7680105685955265,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
119,False,"{'e': 0.3042212640667041, 'a': 0.4}",25,8,1.8388695759924572,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
120,False,"{'e': 0.30119421191220214, 'a': 0.4}",20,10,18.38395368321408,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'e': 0.2981972794298874, 'a': 0.4}",25,7,33.45291237237242,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'e': 0.2952301669240142, 'a': 0.4}",30,3,2.7499251289652666,"{0: 23, 1: 1, 2: 3, 3: 0, 4: 0}",1
123,False,"{'e': 0.2922925776808594, 'a': 0.4}",25,11,-24.514019478544824,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
124,False,"{'e': 0.2893842179390506, 'a': 0.4}",20,12,14.203835844710563,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,False,"{'e': 0.2865047968601901, 'a': 0.4}",20,0,10.945195406154621,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
126,False,"{'e': 0.2836540264997704, 'a': 0.4}",20,1,26.736426961869704,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'e': 0.2808316217783798, 'a': 0.4}",30,22,12.899324408802375,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'e': 0.27803730045319414, 'a': 0.4}",25,7,7.073890275742232,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
129,False,"{'e': 0.27527078308975234, 'a': 0.4}",20,5,28.47682494486644,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'e': 0.2725317930340126, 'a': 0.4}",25,14,6.102050720966579,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
131,False,"{'e': 0.2698200563846868, 'a': 0.4}",25,11,8.765120312466935,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
132,False,"{'e': 0.26713530196585034, 'a': 0.4}",25,1,-0.39251460843692776,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 0}",1
133,False,"{'e': 0.26447726129982396, 'a': 0.4}",20,8,-59.2646833619833,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
134,False,"{'e': 0.261845668580326, 'a': 0.4}",25,4,13.80836981195269,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
135,False,"{'e': 0.2592402606458915, 'a': 0.4}",30,0,-105.07320480506834,"{0: 25, 1: 1, 2: 1, 3: 0, 4: 3}",0
136,False,"{'e': 0.2566607769535559, 'a': 0.4}",25,9,7.608625931761501,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
137,False,"{'e': 0.25410695955280027, 'a': 0.4}",30,20,19.150989390255646,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'e': 0.25157855305975646, 'a': 0.4}",20,3,2.748338161582881,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
139,False,"{'e': 0.24907530463166816, 'a': 0.4}",30,18,-13.20243891691242,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
140,False,"{'e': 0.24659696394160643, 'a': 0.4}",25,0,-35.042782905275246,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
141,False,"{'e': 0.2441432831534371, 'a': 0.4}",25,0,-8.299530437337973,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
142,False,"{'e': 0.24171401689703645, 'a': 0.4}",35,8,-16.498636629573504,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 1}",1
143,False,"{'e': 0.23930892224375455, 'a': 0.4}",25,14,-24.9847432160864,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
144,False,"{'e': 0.23692775868212176, 'a': 0.4}",20,8,-47.13858173977228,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
145,False,"{'e': 0.23457028809379765, 'a': 0.4}",20,13,-8.848652756898915,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
146,False,"{'e': 0.23223627472975883, 'a': 0.4}",30,0,47.65258927611462,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
147,False,"{'e': 0.22992548518672384, 'a': 0.4}",25,8,-21.980322888618513,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
148,False,"{'e': 0.22763768838381274, 'a': 0.4}",20,0,8.056497406891983,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
149,False,"{'e': 0.22537265553943872, 'a': 0.4}",20,0,10.54620956076223,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
150,False,"{'e': 0.22313016014842982, 'a': 0.4}",25,12,11.37928134808817,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
151,False,"{'e': 0.2209099779593782, 'a': 0.4}",20,0,16.472499636504015,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
152,False,"{'e': 0.21871188695221475, 'a': 0.4}",25,5,21.328766332341324,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
153,False,"{'e': 0.21653566731600707, 'a': 0.4}",30,15,11.896939877271635,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
154,False,"{'e': 0.21438110142697794, 'a': 0.4}",25,3,-37.484914596766494,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 1}",1
155,False,"{'e': 0.21224797382674304, 'a': 0.4}",30,1,-63.35076250257399,"{0: 23, 1: 0, 2: 4, 3: 1, 4: 1}",1
156,False,"{'e': 0.21013607120076472, 'a': 0.4}",20,14,12.293582298939322,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,False,"{'e': 0.20804518235702046, 'a': 0.4}",25,13,17.767595967117234,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'e': 0.20597509820488344, 'a': 0.4}",25,3,17.811238425275427,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
159,False,"{'e': 0.20392561173421342, 'a': 0.4}",20,4,-3.143551874091591,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
160,False,"{'e': 0.20189651799465538, 'a': 0.4}",35,12,17.300637938885647,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
161,False,"{'e': 0.1998876140751445, 'a': 0.4}",20,0,-37.854605182139885,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
162,False,"{'e': 0.19789869908361465, 'a': 0.4}",20,8,-21.822192448511686,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1
163,False,"{'e': 0.19592957412690934, 'a': 0.4}",20,4,15.322166517095168,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
164,False,"{'e': 0.19398004229089189, 'a': 0.4}",20,8,10.042787214743207,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
165,False,"{'e': 0.19204990862075408, 'a': 0.4}",25,2,33.37947040440242,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'e': 0.1901389801015205, 'a': 0.4}",25,0,13.705461522085889,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
167,False,"{'e': 0.1882470656387468, 'a': 0.4}",25,15,4.3340353969394005,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
168,False,"{'e': 0.18637397603940997, 'a': 0.4}",20,0,3.186361950095738,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
169,False,"{'e': 0.18451952399298926, 'a': 0.4}",25,12,-17.586635900898752,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
170,False,"{'e': 0.18268352405273466, 'a': 0.4}",20,0,14.234284517943827,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
171,False,"{'e': 0.1808657926171221, 'a': 0.4}",25,0,-4.2459882561533036,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
172,False,"{'e': 0.17906614791149322, 'a': 0.4}",20,10,-12.37102313755857,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
173,False,"{'e': 0.17728440996987782, 'a': 0.4}",20,12,16.86995948062442,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'e': 0.17552040061699686, 'a': 0.4}",20,13,10.880034918069098,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'e': 0.17377394345044514, 'a': 0.4}",20,0,-38.8437195076396,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
176,False,"{'e': 0.17204486382305054, 'a': 0.4}",25,0,-32.52026470375754,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
177,False,"{'e': 0.17033298882540943, 'a': 0.4}",20,13,3.6212539398491934,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
178,False,"{'e': 0.1686381472685955, 'a': 0.4}",20,4,-3.403245606685319,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
179,False,"{'e': 0.1669601696670407, 'a': 0.4}",25,4,-36.30016338617576,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 1}",1
180,False,"{'e': 0.16529888822158653, 'a': 0.4}",20,13,4.639108629309342,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
181,False,"{'e': 0.16365413680270405, 'a': 0.4}",20,10,-2.9641042681275875,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
182,False,"{'e': 0.16202575093388075, 'a': 0.4}",20,0,22.210999265461055,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
183,False,"{'e': 0.16041356777517274, 'a': 0.4}",20,12,-7.187017471529318,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
184,False,"{'e': 0.15881742610692068, 'a': 0.4}",20,0,-7.246706028248802,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
